action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24729006,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '1.0'}]",CHEMBL5115322,Inhibition of wild type Bcr-Abl (unknown origin) incubated for 1 hr in presence of ATP by ADP-Glo kinase assay,B,,,BAO_0000190,BAO_0000224,protein format,C=CC(=O)Nc1ccc(-c2cn([C@@H]3CN[C@H](C(=O)Nc4ccc(Cl)c(C(F)(F)F)c4)C3)nn2)cn1,,,CHEMBL5113400,Eur J Med Chem,2022,"{'bei': '15.88', 'le': '0.31', 'lle': '4.35', 'sei': '7.06'}",CHEMBL5172694,,CHEMBL5172694,8.03,0,http://www.openphacts.org/units/Nanomolar,3857328,=,1,1,=,,IC50,nM,,9.26,CHEMBL2096618,Homo sapiens,Bcr/Abl fusion protein,9606,,,IC50,nM,UO_0000065,,9.26
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24729007,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '1.0'}]",CHEMBL5115322,Inhibition of wild type Bcr-Abl (unknown origin) incubated for 1 hr in presence of ATP by ADP-Glo kinase assay,B,,,BAO_0000190,BAO_0000224,protein format,O=C(Nc1ccc(Cl)c(C(F)(F)F)c1)[C@@H]1C[C@H](n2cc(-c3cncc(C(=O)N4CCOCC4)c3)nn2)CN1,,,CHEMBL5113400,Eur J Med Chem,2022,"{'bei': '13.13', 'le': '0.26', 'lle': '4.19', 'sei': '6.32'}",CHEMBL5189577,,CHEMBL5189577,7.22,0,http://www.openphacts.org/units/Nanomolar,3857329,=,1,1,=,,IC50,nM,,60.06,CHEMBL2096618,Homo sapiens,Bcr/Abl fusion protein,9606,,,IC50,nM,UO_0000065,,60.06
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24729008,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '1.0'}]",CHEMBL5115322,Inhibition of wild type Bcr-Abl (unknown origin) incubated for 1 hr in presence of ATP by ADP-Glo kinase assay,B,,,BAO_0000190,BAO_0000224,protein format,O=C(NC1CC1)c1cncc(-c2cn([C@@H]3CN[C@H](C(=O)Nc4ccc(Cl)c(C(F)(F)F)c4)C3)nn2)c1,,,CHEMBL5113400,Eur J Med Chem,2022,"{'bei': '16.76', 'le': '0.33', 'lle': '5.26', 'sei': '7.65'}",CHEMBL5193389,,CHEMBL5193389,8.71,0,http://www.openphacts.org/units/Nanomolar,3857330,=,1,1,=,,IC50,nM,,1.94,CHEMBL2096618,Homo sapiens,Bcr/Abl fusion protein,9606,,,IC50,nM,UO_0000065,,1.94
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24729009,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '1.0'}]",CHEMBL5115322,Inhibition of wild type Bcr-Abl (unknown origin) incubated for 1 hr in presence of ATP by ADP-Glo kinase assay,B,,,BAO_0000190,BAO_0000224,protein format,CCN(CC)C(=O)c1cncc(-c2cn([C@@H]3CN[C@H](C(=O)Nc4ccc(Cl)c(C(F)(F)F)c4)C3)nn2)c1,,,CHEMBL5113400,Eur J Med Chem,2022,"{'bei': '14.63', 'le': '0.29', 'lle': '3.80', 'sei': '7.46'}",CHEMBL5208081,,CHEMBL5208081,7.84,0,http://www.openphacts.org/units/Nanomolar,3857331,=,1,1,=,,IC50,nM,,14.47,CHEMBL2096618,Homo sapiens,Bcr/Abl fusion protein,9606,,,IC50,nM,UO_0000065,,14.47
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24729010,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '1.0'}]",CHEMBL5115322,Inhibition of wild type Bcr-Abl (unknown origin) incubated for 1 hr in presence of ATP by ADP-Glo kinase assay,B,,,BAO_0000190,BAO_0000224,protein format,CN(C)CCNC(=O)c1cncc(-c2cn([C@@H]3CN[C@H](C(=O)Nc4ccc(Cl)c(C(F)(F)F)c4)C3)nn2)c1,,,CHEMBL5113400,Eur J Med Chem,2022,"{'bei': '13.68', 'le': '0.27', 'lle': '4.68', 'sei': '6.44'}",CHEMBL5177838,,CHEMBL5177838,7.54,0,http://www.openphacts.org/units/Nanomolar,3857332,=,1,1,=,,IC50,nM,,29.2,CHEMBL2096618,Homo sapiens,Bcr/Abl fusion protein,9606,,,IC50,nM,UO_0000065,,29.2
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24729011,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '1.0'}]",CHEMBL5115322,Inhibition of wild type Bcr-Abl (unknown origin) incubated for 1 hr in presence of ATP by ADP-Glo kinase assay,B,,,BAO_0000190,BAO_0000224,protein format,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,,,CHEMBL5113400,Eur J Med Chem,2022,"{'bei': '17.33', 'le': '0.32', 'lle': '3.96', 'sei': '9.91'}",CHEMBL941,IMATINIB,CHEMBL941,8.55,0,http://www.openphacts.org/units/Nanomolar,3857333,=,1,1,=,,IC50,nM,,2.79,CHEMBL2096618,Homo sapiens,Bcr/Abl fusion protein,9606,,,IC50,nM,UO_0000065,,2.79
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24729012,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '1.0'}]",CHEMBL5115322,Inhibition of wild type Bcr-Abl (unknown origin) incubated for 1 hr in presence of ATP by ADP-Glo kinase assay,B,,,BAO_0000190,BAO_0000224,protein format,CC(C)(C)OC(=O)N1C[C@@H](n2cc(-c3ccc4c(N)n[nH]c4c3)nn2)C[C@H]1C(=O)Nc1ccc(Cl)c(C(F)(F)F)c1,,,CHEMBL5113400,Eur J Med Chem,2022,"{'bei': '12.96', 'le': '0.26', 'lle': '2.39', 'sei': '5.32'}",CHEMBL5177033,,CHEMBL5177033,7.66,0,http://www.openphacts.org/units/Nanomolar,3857334,=,1,1,=,,IC50,nM,,21.86,CHEMBL2096618,Homo sapiens,Bcr/Abl fusion protein,9606,,,IC50,nM,UO_0000065,,21.86
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24729013,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '1.0'}]",CHEMBL5115322,Inhibition of wild type Bcr-Abl (unknown origin) incubated for 1 hr in presence of ATP by ADP-Glo kinase assay,B,,,BAO_0000190,BAO_0000224,protein format,Nc1n[nH]c2cc(-c3cn([C@@H]4CN[C@H](C(=O)Nc5ccc(Cl)c(C(F)(F)F)c5)C4)nn3)ccc12,,,CHEMBL5113400,Eur J Med Chem,2022,"{'bei': '15.94', 'le': '0.31', 'lle': '4.20', 'sei': '6.18'}",CHEMBL5185114,,CHEMBL5185114,7.82,0,http://www.openphacts.org/units/Nanomolar,3857335,=,1,1,=,,IC50,nM,,15.0,CHEMBL2096618,Homo sapiens,Bcr/Abl fusion protein,9606,,,IC50,nM,UO_0000065,,15.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24729014,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '1.0'}]",CHEMBL5115322,Inhibition of wild type Bcr-Abl (unknown origin) incubated for 1 hr in presence of ATP by ADP-Glo kinase assay,B,,,BAO_0000190,BAO_0000224,protein format,CC(=O)Nc1n[nH]c2cc(-c3cn([C@@H]4CN[C@H](C(=O)Nc5ccc(Cl)c(C(F)(F)F)c5)C4)nn3)ccc12,,,CHEMBL5113400,Eur J Med Chem,2022,"{'bei': '14.17', 'le': '0.28', 'lle': '3.56', 'sei': '5.82'}",CHEMBL5176514,,CHEMBL5176514,7.55,0,http://www.openphacts.org/units/Nanomolar,3857336,=,1,1,=,,IC50,nM,,28.21,CHEMBL2096618,Homo sapiens,Bcr/Abl fusion protein,9606,,,IC50,nM,UO_0000065,,28.21
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24729015,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '1.0'}]",CHEMBL5115322,Inhibition of wild type Bcr-Abl (unknown origin) incubated for 1 hr in presence of ATP by ADP-Glo kinase assay,B,,,BAO_0000190,BAO_0000224,protein format,O=C(Nc1n[nH]c2cc(-c3cn([C@@H]4CN[C@H](C(=O)Nc5ccc(Cl)c(C(F)(F)F)c5)C4)nn3)ccc12)C1CC1,,,CHEMBL5113400,Eur J Med Chem,2022,"{'bei': '15.79', 'le': '0.31', 'lle': '4.44', 'sei': '6.81'}",CHEMBL5187868,,CHEMBL5187868,8.82,0,http://www.openphacts.org/units/Nanomolar,3857337,=,1,1,=,,IC50,nM,,1.5,CHEMBL2096618,Homo sapiens,Bcr/Abl fusion protein,9606,,,IC50,nM,UO_0000065,,1.5
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24729016,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '1.0'}]",CHEMBL5115322,Inhibition of wild type Bcr-Abl (unknown origin) incubated for 1 hr in presence of ATP by ADP-Glo kinase assay,B,,,BAO_0000190,BAO_0000224,protein format,CC(C)(C)OC(=O)N1C[C@@H](n2cc(-c3ccc4c(N)n[nH]c4c3)nn2)C[C@H]1C(=O)Nc1ccc(Cl)cc1Cl,,,CHEMBL5113400,Eur J Med Chem,2022,"{'bei': '12.95', 'le': '0.26', 'lle': '2.32', 'sei': '5.01'}",CHEMBL5193797,,CHEMBL5193797,7.22,0,http://www.openphacts.org/units/Nanomolar,3857338,=,1,1,=,,IC50,nM,,60.64,CHEMBL2096618,Homo sapiens,Bcr/Abl fusion protein,9606,,,IC50,nM,UO_0000065,,60.64
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24729017,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '1.0'}]",CHEMBL5115322,Inhibition of wild type Bcr-Abl (unknown origin) incubated for 1 hr in presence of ATP by ADP-Glo kinase assay,B,,,BAO_0000190,BAO_0000224,protein format,Nc1n[nH]c2cc(-c3cn([C@@H]4CN[C@H](C(=O)Nc5ccc(Cl)cc5Cl)C4)nn3)ccc12,,,CHEMBL5113400,Eur J Med Chem,2022,"{'bei': '17.64', 'le': '0.36', 'lle': '4.82', 'sei': '6.37'}",CHEMBL5191144,,CHEMBL5191144,8.07,0,http://www.openphacts.org/units/Nanomolar,3857339,=,1,1,=,,IC50,nM,,8.6,CHEMBL2096618,Homo sapiens,Bcr/Abl fusion protein,9606,,,IC50,nM,UO_0000065,,8.6
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24729018,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '1.0'}]",CHEMBL5115322,Inhibition of wild type Bcr-Abl (unknown origin) incubated for 1 hr in presence of ATP by ADP-Glo kinase assay,B,,,BAO_0000190,BAO_0000224,protein format,CC(=O)Nc1n[nH]c2cc(-c3cn([C@@H]4CN[C@H](C(=O)Nc5ccc(Cl)cc5Cl)C4)nn3)ccc12,,,CHEMBL5113400,Eur J Med Chem,2022,"{'bei': '17.03', 'le': '0.34', 'lle': '4.87', 'sei': '6.56'}",CHEMBL5207040,,CHEMBL5207040,8.50,0,http://www.openphacts.org/units/Nanomolar,3857340,=,1,1,=,,IC50,nM,,3.15,CHEMBL2096618,Homo sapiens,Bcr/Abl fusion protein,9606,,,IC50,nM,UO_0000065,,3.15
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24729019,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '1.0'}]",CHEMBL5115322,Inhibition of wild type Bcr-Abl (unknown origin) incubated for 1 hr in presence of ATP by ADP-Glo kinase assay,B,,,BAO_0000190,BAO_0000224,protein format,O=C(Nc1n[nH]c2cc(-c3cn([C@@H]4CN[C@H](C(=O)Nc5ccc(Cl)cc5Cl)C4)nn3)ccc12)C1CC1,,,CHEMBL5113400,Eur J Med Chem,2022,"{'bei': '17.28', 'le': '0.34', 'lle': '5.06', 'sei': '7.01'}",CHEMBL5200499,,CHEMBL5200499,9.08,0,http://www.openphacts.org/units/Nanomolar,3857341,=,1,1,=,,IC50,nM,,0.83,CHEMBL2096618,Homo sapiens,Bcr/Abl fusion protein,9606,,,IC50,nM,UO_0000065,,0.83
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24729020,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '1.0'}]",CHEMBL5115322,Inhibition of wild type Bcr-Abl (unknown origin) incubated for 1 hr in presence of ATP by ADP-Glo kinase assay,B,,,BAO_0000190,BAO_0000224,protein format,CC(C)(C)OC(=O)N1C[C@@H](n2cc(-c3ccc4c(N)n[nH]c4c3)nn2)C[C@H]1C(=O)Nc1ccc(Br)cc1,,,CHEMBL5113400,Eur J Med Chem,2022,"{'bei': '12.87', 'le': '0.27', 'lle': '2.94', 'sei': '5.07'}",CHEMBL5203127,,CHEMBL5203127,7.30,0,http://www.openphacts.org/units/Nanomolar,3857342,=,1,1,=,,IC50,nM,,49.99,CHEMBL2096618,Homo sapiens,Bcr/Abl fusion protein,9606,,,IC50,nM,UO_0000065,,49.99
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24729021,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '1.0'}]",CHEMBL5115322,Inhibition of wild type Bcr-Abl (unknown origin) incubated for 1 hr in presence of ATP by ADP-Glo kinase assay,B,,,BAO_0000190,BAO_0000224,protein format,Nc1n[nH]c2cc(-c3cn([C@@H]4CN[C@H](C(=O)Nc5ccc(Br)cc5)C4)nn3)ccc12,,,CHEMBL5113400,Eur J Med Chem,2022,"{'bei': '15.75', 'le': '0.34', 'lle': '4.65', 'sei': '5.82'}",CHEMBL5203678,,CHEMBL5203678,7.36,0,http://www.openphacts.org/units/Nanomolar,3857343,=,1,1,=,,IC50,nM,,43.57,CHEMBL2096618,Homo sapiens,Bcr/Abl fusion protein,9606,,,IC50,nM,UO_0000065,,43.57
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24729022,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '1.0'}]",CHEMBL5115322,Inhibition of wild type Bcr-Abl (unknown origin) incubated for 1 hr in presence of ATP by ADP-Glo kinase assay,B,,,BAO_0000190,BAO_0000224,protein format,CC(=O)Nc1n[nH]c2cc(-c3cn([C@@H]4CN[C@H](C(=O)Nc5ccc(Br)cc5)C4)nn3)ccc12,,,CHEMBL5113400,Eur J Med Chem,2022,"{'bei': '16.16', 'le': '0.34', 'lle': '5.15', 'sei': '6.35'}",CHEMBL5197019,,CHEMBL5197019,8.23,0,http://www.openphacts.org/units/Nanomolar,3857344,=,1,1,=,,IC50,nM,,5.85,CHEMBL2096618,Homo sapiens,Bcr/Abl fusion protein,9606,,,IC50,nM,UO_0000065,,5.85
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24729023,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '1.0'}]",CHEMBL5115322,Inhibition of wild type Bcr-Abl (unknown origin) incubated for 1 hr in presence of ATP by ADP-Glo kinase assay,B,,,BAO_0000190,BAO_0000224,protein format,O=C(Nc1n[nH]c2cc(-c3cn([C@@H]4CN[C@H](C(=O)Nc5ccc(Br)cc5)C4)nn3)ccc12)C1CC1,,,CHEMBL5113400,Eur J Med Chem,2022,"{'bei': '15.42', 'le': '0.32', 'lle': '4.79', 'sei': '6.37'}",CHEMBL5187489,,CHEMBL5187489,8.26,0,http://www.openphacts.org/units/Nanomolar,3857345,=,1,1,=,,IC50,nM,,5.53,CHEMBL2096618,Homo sapiens,Bcr/Abl fusion protein,9606,,,IC50,nM,UO_0000065,,5.53
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24729024,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '1.0'}]",CHEMBL5115322,Inhibition of wild type Bcr-Abl (unknown origin) incubated for 1 hr in presence of ATP by ADP-Glo kinase assay,B,,,BAO_0000190,BAO_0000224,protein format,CCN1CCN(c2cc(NC(=O)[C@@H]3C[C@H](n4cc(-c5ccc6c(N)n[nH]c6c5)nn4)CN3)ccc2Cl)CC1,,,CHEMBL5113400,Eur J Med Chem,2022,"{'bei': '15.06', 'le': '0.29', 'lle': '5.32', 'sei': '6.06'}",CHEMBL5187532,,CHEMBL5187532,8.06,0,http://www.openphacts.org/units/Nanomolar,3857346,=,1,1,=,,IC50,nM,,8.71,CHEMBL2096618,Homo sapiens,Bcr/Abl fusion protein,9606,,,IC50,nM,UO_0000065,,8.71
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24729025,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '1.0'}]",CHEMBL5115322,Inhibition of wild type Bcr-Abl (unknown origin) incubated for 1 hr in presence of ATP by ADP-Glo kinase assay,B,,,BAO_0000190,BAO_0000224,protein format,CC(C)(C)OC(=O)N1C[C@@H](n2cc(-c3ccc4nc(N)sc4n3)nn2)C[C@H]1C(=O)Nc1ccc(Cl)c(C(F)(F)F)c1,,,CHEMBL5113400,Eur J Med Chem,2022,"{'bei': '13.10', 'le': '0.27', 'lle': '2.59', 'sei': '5.65'}",CHEMBL5170705,,CHEMBL5170705,7.98,0,http://www.openphacts.org/units/Nanomolar,3857347,=,1,1,=,,IC50,nM,,10.57,CHEMBL2096618,Homo sapiens,Bcr/Abl fusion protein,9606,,,IC50,nM,UO_0000065,,10.57
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24729026,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '1.0'}]",CHEMBL5115322,Inhibition of wild type Bcr-Abl (unknown origin) incubated for 1 hr in presence of ATP by ADP-Glo kinase assay,B,,,BAO_0000190,BAO_0000224,protein format,Nc1nc2ccc(-c3cn([C@@H]4CN[C@H](C(=O)Nc5ccc(Cl)c(C(F)(F)F)c5)C4)nn3)nc2s1,,,CHEMBL5113400,Eur J Med Chem,2022,"{'bei': '15.34', 'le': '0.31', 'lle': '4.06', 'sei': '6.31'}",CHEMBL5183677,,CHEMBL5183677,7.81,0,http://www.openphacts.org/units/Nanomolar,3857348,=,1,1,=,,IC50,nM,,15.6,CHEMBL2096618,Homo sapiens,Bcr/Abl fusion protein,9606,,,IC50,nM,UO_0000065,,15.6
